00:00:13.641 ->  SD OK~
00:00:13.726 ->  BREAK STOP~
00:00:13.988 ->  Controller Err~
00:00:15.254 ->  START~
00:01:18.057 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:18.120 ->  ERROR OCCUR  ~
00:01:18.184 ->  BREAK STOP  ~
00:01:18.247 ->  ERROR OCCUR  ~
00:01:18.310 ->  BREAK STOP  ~
00:01:18.373 ->  ERROR OCCUR  ~
00:01:18.436 ->  BREAK STOP  ~
00:01:18.504 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:18.568 ->  ERROR OCCUR  ~
00:01:18.630 ->  BREAK STOP  ~
00:01:18.696 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:18.759 ->  ERROR OCCUR  ~
00:01:18.822 ->  BREAK STOP  ~
00:01:18.885 ->  ERROR OCCUR  ~
00:01:18.948 ->  BREAK STOP  ~
00:01:19.013 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:19.077 ->  ERROR OCCUR  ~
00:01:19.139 ->  BREAK STOP  ~
00:01:19.205 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:19.270 ->  ERROR OCCUR  ~
00:01:19.334 ->  BREAK STOP  ~
00:01:19.398 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:19.462 ->  ERROR OCCUR  ~
00:01:19.525 ->  BREAK STOP  ~
00:01:19.589 ->  ERROR OCCUR  ~
00:01:19.651 ->  BREAK STOP  ~
00:01:19.717 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:19.780 ->  ERROR OCCUR  ~
00:01:19.843 ->  BREAK STOP  ~
00:01:19.906 ->  ERROR OCCUR  ~
00:01:19.970 ->  BREAK STOP  ~
00:01:20.032 ->  ERROR OCCUR  ~
00:01:20.096 ->  BREAK STOP  ~
00:01:20.163 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:20.227 ->  ERROR OCCUR  ~
