00:00:03.293 ->  SD OK~
00:00:03.378 ->  BREAK STOP~
00:00:03.640 ->  Controller Err~
00:00:04.904 ->  START~
00:01:07.742 ->  BREAK STOP  ~
00:01:07.807 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.870 ->  ERROR OCCUR  ~
00:01:07.934 ->  BREAK STOP  ~
00:01:07.997 ->  ERROR OCCUR  ~
00:01:08.060 ->  BREAK STOP  ~
00:01:08.127 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.191 ->  ERROR OCCUR  ~
00:01:08.253 ->  BREAK STOP  ~
00:01:08.319 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.382 ->  ERROR OCCUR  ~
00:01:08.445 ->  BREAK STOP  ~
00:01:08.508 ->  ERROR OCCUR  ~
00:01:08.571 ->  BREAK STOP  ~
00:01:08.634 ->  ERROR OCCUR  ~
00:01:08.698 ->  BREAK STOP  ~
00:01:08.760 ->  ERROR OCCUR  ~
00:01:08.824 ->  BREAK STOP  ~
00:01:08.888 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.955 ->  ERROR OCCUR  ~
00:01:09.017 ->  BREAK STOP  ~
00:01:09.083 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.146 ->  ERROR OCCUR  ~
00:01:09.209 ->  BREAK STOP  ~
00:01:09.272 ->  ERROR OCCUR  ~
00:01:09.335 ->  BREAK STOP  ~
00:01:09.400 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.464 ->  ERROR OCCUR  ~
00:01:09.526 ->  BREAK STOP  ~
00:01:09.591 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.655 ->  ERROR OCCUR  ~
00:01:09.718 ->  BREAK STOP  ~
00:01:09.787 ->  ERROR OCCUR  ~
00:01:09.851 ->  BREAK STOP  ~
00:01:09.917 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.981 ->  ERROR OCCUR  ~
00:01:10.044 ->  BREAK STOP  ~
00:01:10.110 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.174 ->  ERROR OCCUR  ~
00:01:10.238 ->  BREAK STOP  ~
00:01:10.301 ->  ERROR OCCUR  ~
00:01:10.365 ->  BREAK STOP  ~
00:01:10.430 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.495 ->  ERROR OCCUR  ~
00:01:10.557 ->  BREAK STOP  ~
00:01:10.626 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.690 ->  ERROR OCCUR  ~
00:01:10.754 ->  BREAK STOP  ~
00:01:10.817 ->  ERROR OCCUR  ~
00:01:10.881 ->  BREAK STOP  ~
00:01:10.946 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:11.011 ->  ERROR OCCUR  ~
00:01:11.074 ->  BREAK STOP  ~
00:01:11.140 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.203 ->  ERROR OCCUR  ~
00:01:11.267 ->  BREAK STOP  ~
00:01:11.332 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.400 ->  ERROR OCCUR  ~
00:01:11.462 ->  BREAK STOP  ~
00:01:11.527 ->  ERROR OCCUR  ~
00:01:11.590 ->  BREAK STOP  ~
