00:00:00.239 ->  SD OK~
00:00:00.315 ->  BREAK STOP~
00:00:00.568 ->  Controller Err~
00:00:00.825 ->  START~
00:01:06.405 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.460 ->  ERROR OCCUR  ~
00:01:06.515 ->  BREAK STOP  ~
00:01:05.571 ->  ERROR OCCUR  ~
00:01:05.625 ->  BREAK STOP  ~
00:01:05.682 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.737 ->  ERROR OCCUR  ~
00:01:05.793 ->  BREAK STOP  ~
00:01:05.848 ->  ERROR OCCUR  ~
00:01:05.905 ->  BREAK STOP  ~
00:01:05.962 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.018 ->  ERROR OCCUR  ~
00:01:06.072 ->  BREAK STOP  ~
00:01:06.128 ->  ERROR OCCUR  ~
00:01:06.182 ->  BREAK STOP  ~
00:01:06.239 ->  (111,110,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.295 ->  ERROR OCCUR  ~
00:01:06.349 ->  BREAK STOP  ~
00:01:06.404 ->  ERROR OCCUR  ~
00:01:06.459 ->  BREAK STOP  ~
00:01:06.516 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.572 ->  ERROR OCCUR  ~
00:01:05.628 ->  BREAK STOP  ~
00:01:05.685 ->  ERROR OCCUR  ~
00:01:05.739 ->  BREAK STOP  ~
00:01:05.796 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.852 ->  ERROR OCCUR  ~
00:01:05.906 ->  BREAK STOP  ~
00:01:05.963 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.019 ->  ERROR OCCUR  ~
00:01:06.074 ->  BREAK STOP  ~
00:01:06.129 ->  ERROR OCCUR  ~
00:01:06.183 ->  BREAK STOP  ~
00:01:06.241 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.296 ->  ERROR OCCUR  ~
00:01:06.353 ->  BREAK STOP  ~
00:01:06.411 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.466 ->  ERROR OCCUR  ~
00:01:06.521 ->  BREAK STOP  ~
00:01:05.577 ->  ERROR OCCUR  ~
00:01:05.631 ->  BREAK STOP  ~
00:01:05.688 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.745 ->  ERROR OCCUR  ~
00:01:05.799 ->  BREAK STOP  ~
00:01:05.854 ->  ERROR OCCUR  ~
00:01:05.909 ->  BREAK STOP  ~
00:01:05.965 ->  ERROR OCCUR  ~
00:01:06.019 ->  BREAK STOP  ~
00:01:06.074 ->  ERROR OCCUR  ~
00:01:06.132 ->  BREAK STOP  ~
00:01:06.188 ->  ERROR OCCUR  ~
00:01:06.242 ->  BREAK STOP  ~
00:01:06.300 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.355 ->  ERROR OCCUR  ~
00:01:06.410 ->  BREAK STOP  ~
00:01:06.467 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.523 ->  ERROR OCCUR  ~
00:01:05.577 ->  BREAK STOP  ~
00:01:05.634 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.690 ->  ERROR OCCUR  ~
00:01:05.745 ->  BREAK STOP  ~
00:01:05.800 ->  ERROR OCCUR  ~
00:01:05.858 ->  BREAK STOP  ~
00:01:05.915 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.970 ->  ERROR OCCUR  ~
00:01:06.026 ->  BREAK STOP  ~
00:01:06.083 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.138 ->  ERROR OCCUR  ~
00:01:06.193 ->  BREAK STOP  ~
00:01:06.250 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.306 ->  ERROR OCCUR  ~
00:01:06.360 ->  BREAK STOP  ~
00:01:06.416 ->  ERROR OCCUR  ~
00:01:06.471 ->  BREAK STOP  ~
00:01:06.526 ->  ERROR OCCUR  ~
00:01:05.584 ->  BREAK STOP  ~
00:01:05.639 ->  ERROR OCCUR  ~
00:01:05.694 ->  BREAK STOP  ~
00:01:05.750 ->  ERROR OCCUR  ~
00:01:05.804 ->  BREAK STOP  ~
00:01:05.861 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.916 ->  ERROR OCCUR  ~
00:01:05.972 ->  BREAK STOP  ~
00:01:06.029 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.084 ->  ERROR OCCUR  ~
00:01:06.140 ->  BREAK STOP  ~
00:01:06.196 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.252 ->  ERROR OCCUR  ~
00:01:06.310 ->  BREAK STOP  ~
00:01:06.365 ->  ERROR OCCUR  ~
00:01:06.419 ->  BREAK STOP  ~
00:01:06.477 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.533 ->  ERROR OCCUR  ~
00:01:05.587 ->  BREAK STOP  ~
00:01:05.644 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.700 ->  ERROR OCCUR  ~
00:01:05.755 ->  BREAK STOP  ~
00:01:05.812 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.868 ->  ERROR OCCUR  ~
00:01:05.922 ->  BREAK STOP  ~
00:01:05.979 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.038 ->  ERROR OCCUR  ~
00:01:06.093 ->  BREAK STOP  ~
00:01:06.148 ->  ERROR OCCUR  ~
00:01:06.203 ->  BREAK STOP  ~
00:01:06.258 ->  ERROR OCCUR  ~
00:01:06.313 ->  BREAK STOP  ~
00:01:06.371 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.426 ->  ERROR OCCUR  ~
00:01:06.481 ->  BREAK STOP  ~
00:01:06.00 ->  ERROR OCCUR  ~
00:01:05.591 ->  BREAK STOP  ~
00:01:05.646 ->  ERROR OCCUR  ~
00:01:05.701 ->  BREAK STOP  ~
00:01:05.758 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.816 ->  ERROR OCCUR  ~
00:01:05.870 ->  BREAK STOP  ~
00:01:05.928 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.983 ->  ERROR OCCUR  ~
00:01:06.038 ->  BREAK STOP  ~
00:01:06.093 ->  ERROR OCCUR  ~
00:01:06.148 ->  BREAK STOP  ~
00:01:06.203 ->  ERROR OCCUR  ~
00:01:06.258 ->  BREAK STOP  ~
00:01:06.316 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.371 ->  ERROR OCCUR  ~
00:01:06.425 ->  BREAK STOP  ~
00:01:06.483 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.00 ->  ERROR OCCUR  ~
00:01:05.590 ->  BREAK STOP  ~
00:01:05.647 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.703 ->  ERROR OCCUR  ~
00:01:05.757 ->  BREAK STOP  ~
00:01:05.812 ->  ERROR OCCUR  ~
00:01:05.868 ->  BREAK STOP  ~
00:01:05.923 ->  ERROR OCCUR  ~
00:01:05.977 ->  BREAK STOP  ~
00:01:06.035 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.090 ->  ERROR OCCUR  ~
00:01:06.145 ->  BREAK STOP  ~
00:01:06.204 ->  (110,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.260 ->  ERROR OCCUR  ~
00:01:06.314 ->  BREAK STOP  ~
00:01:06.370 ->  ERROR OCCUR  ~
00:01:06.425 ->  BREAK STOP  ~
00:01:06.480 ->  ERROR OCCUR  ~
00:01:06.535 ->  BREAK STOP  ~
00:01:05.592 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.648 ->  ERROR OCCUR  ~
00:01:05.702 ->  BREAK STOP  ~
00:01:05.760 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.815 ->  ERROR OCCUR  ~
00:01:05.870 ->  BREAK STOP  ~
00:01:05.928 ->  ERROR OCCUR  ~
00:01:05.983 ->  BREAK STOP  ~
00:01:06.040 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.095 ->  ERROR OCCUR  ~
00:01:06.151 ->  BREAK STOP  ~
00:01:06.208 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.263 ->  ERROR OCCUR  ~
00:01:06.318 ->  BREAK STOP  ~
00:01:06.375 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.430 ->  ERROR OCCUR  ~
00:01:06.486 ->  BREAK STOP  ~
00:01:05.543 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.598 ->  ERROR OCCUR  ~
00:01:05.656 ->  BREAK STOP  ~
00:01:05.711 ->  ERROR OCCUR  ~
00:01:05.766 ->  BREAK STOP  ~
00:01:05.823 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.880 ->  ERROR OCCUR  ~
00:01:05.946 ->  BREAK STOP  ~
00:01:06.004 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.059 ->  ERROR OCCUR  ~
00:01:06.113 ->  BREAK STOP  ~
00:01:06.169 ->  ERROR OCCUR  ~
00:01:06.224 ->  BREAK STOP  ~
00:01:06.279 ->  ERROR OCCUR  ~
00:01:06.334 ->  BREAK STOP  ~
00:01:06.394 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.449 ->  ERROR OCCUR  ~
